epoch,training_loss,validation_loss
1,1.0536105707874448,1.0039606335704312
2,0.9742825341036939,0.9060629335649174
3,0.9116668173960187,0.8551654610897135
4,0.8752634687999415,0.8330922945876794
5,0.8655599540299944,0.8248121504403331
6,0.860956303090874,0.8140836895609195
7,0.8507629880129196,0.8131443225532953
8,0.8428613235318442,0.8060601086704278
9,0.8416927857348925,0.8000426292419434
10,0.8472993131384762,0.7932416441981778
11,0.8388372489160753,0.7921879978999038
12,0.8435235442764802,0.7884105063654894
13,0.8389886087319982,0.79574343470708
14,0.8416432347197546,0.7848343849182129
15,0.8384483151548491,0.784921099803199
16,0.8337515281254225,0.7779753156966227
17,0.8330780094064126,0.7806175588830117
18,0.8432339407953378,0.7769128588811021
19,0.8368655754512376,0.7714716938375695
20,0.8284114179961638,0.7783527476655925
21,0.8328212881338565,0.768366304643315
22,0.830119222011466,0.7725868985696804
23,0.8245498966670098,0.7653257393398167
24,0.8320440280781644,0.7642249377227268
25,0.8427537199393345,0.7661782440963698
26,0.8271097112202582,0.7632505944901449
27,0.8230497655593191,0.7695663604268267
28,0.8259888244426157,0.7589975606444423
29,0.8369213240978912,0.7568488790213697
30,0.833070157706894,0.7648171639881252
31,0.825758035414488,0.7657686969253914
32,0.8257701129425229,0.7559436790050904
33,0.8276763146943621,0.7554080687417575
34,0.8248237499727664,0.7555973986906508
35,0.8255970091644548,0.7583905465763771
36,0.8224725785843656,0.7517582818043013
37,0.8163366802721199,0.7583035541458364
38,0.8194028900990024,0.7578267988983107
39,0.8206076210565142,0.7550739997003707
40,0.812776141592211,0.7505865433464752
41,0.8283098025584784,0.7479846473851818
42,0.816851872784572,0.7552221022500583
43,0.8339572248496409,0.7556799617281721
44,0.8165449033884864,0.7457759830117957
45,0.819989373990557,0.744373268876339
46,0.8193456915419871,0.7459678382961297
47,0.8160411681090127,0.7453806045596585
48,0.8083463930708217,0.7450876886859262
49,0.8142545661275468,0.7443710441238309
50,0.8116022805216432,0.7436982440802217
51,0.8145647723217961,0.7431651342865879
52,0.8077300136170675,0.7442661019190688
53,0.8205584453472629,0.7451038985895965
54,0.8118334019903749,0.7426002040231154
55,0.8121763458402138,0.7396354934920563
56,0.8119047061977737,0.7432702761486264
57,0.80824567123348,0.7414340219614696
58,0.8166737734802126,0.7410460743436053
59,0.8084933782812804,0.7374079051924629
60,0.8083952339928294,0.738504890283924
61,0.8119044838927862,0.7413052463092686
62,0.8119094855203404,0.7367979061384142
63,0.8036589203231291,0.7380799684056475
64,0.8085160023897026,0.7359068262065115
65,0.8159617102678054,0.7363231701353576
66,0.8208132024825089,0.7337769840392598
67,0.8138241780398712,0.735948564084761
68,0.8106591376106883,0.7397966399514602
69,0.8005371744551371,0.7415848663248168
70,0.8061010142949623,0.7363249608344096
71,0.8215702294990459,0.7409034532272011
72,0.8103462545264737,0.7354551517158929
73,0.8134429533024785,0.7326107767461999
74,0.8105575102833625,0.7346904102278633
75,0.8199658825641541,0.7347982236944093
76,0.8149110729613016,0.7480067054918207
77,0.8108750583305759,0.7344450131515784
78,0.8087459489742289,0.7344882693027426
79,0.8109246479870453,0.7322688420857388
80,0.8000108970431831,0.734334258579769
81,0.8094959421733546,0.7341721215131093
82,0.8064146098189466,0.7304146735946093
83,0.8148213571763727,0.73090006091112
84,0.8038162975486495,0.730343355722954
85,0.8019817027207122,0.7286430962977966
86,0.8055959300106279,0.7361182797174513
87,0.8074449241317789,0.7304620958544725
88,0.8071050041616745,0.7395994981373746
89,0.7994425712920862,0.7269318356104424
90,0.8060149828905822,0.7400591362473423
91,0.8048967403063937,0.7267469193306437
92,0.8103174381055857,0.7273542401980768
93,0.8042332838213663,0.7291351801778642
94,0.8025313862978317,0.727103373390034
95,0.8061648838789132,0.7276445144524604
96,0.8011974118200187,0.7265911482594496
97,0.804258403972065,0.7253893449262607
98,0.8047434736111658,0.7357065798314802
99,0.8070281198018492,0.724322837554604
100,0.8126379559672098,0.7261951821713359
