epoch,training_loss,validation_loss
1,1.0914111736565437,0.953146920613716
2,0.9010283796806035,0.7683666523980217
3,0.8524442188383088,0.7441612405279663
4,0.840340256690979,0.7468815047316756
5,0.835287355844743,0.7404099132385722
6,0.832877654728927,0.7406260579641611
7,0.8270024818385368,0.7464948212442223
8,0.8369584277545999,0.740962059219922
9,0.8276183323597345,0.7483106153142964
10,0.8250614639342301,0.7434917158144383
11,0.8274195159827005,0.7447872991942189
12,0.8310749979782606,0.7399537113546594
13,0.8281668978413259,0.7479883198357798
14,0.8309370285569839,0.7471572018108485
15,0.8270929091245797,0.7445422005068305
16,0.8262040605695229,0.7517426814769674
17,0.8254872285162057,0.7543607752747331
18,0.8329638962357688,0.7408632661667338
19,0.8233215039170633,0.7350269749852046
20,0.8260120162813682,0.7435948479394971
21,0.8170177060475187,0.7377641778782101
22,0.8281003932940365,0.7359075944847856
23,0.8326059557947274,0.7397624320047764
24,0.8198632026907653,0.7373387001774794
25,0.8218580955282597,0.7502942564297308
26,0.8108632126505294,0.7344574734477177
27,0.8236428001734215,0.7413699330727747
28,0.8230694416626858,0.7298726607685441
29,0.8231658125174014,0.7390438003774069
30,0.8176310340876342,0.7338378857249862
31,0.8256139504940804,0.7456240551603353
32,0.8173339581239255,0.7328679850496398
33,0.8216692304673783,0.7296424606826408
34,0.8148697480129132,0.7343008807100402
35,0.8152266700123865,0.7396516927912191
36,0.8132894478757863,0.7416618576079058
37,0.8116631540726489,0.7355423873187574
38,0.8163824876149496,0.7351395593830413
39,0.8146100066152457,0.7403902239594723
40,0.8147178306354312,0.7345091349508134
41,0.8192024801972657,0.7463704245222127
42,0.81565907965182,0.7423232088059736
43,0.819619113066065,0.7434009613434961
44,0.8208226843143073,0.7307832763970263
45,0.8168207527458511,0.7358985576161577
46,0.820358325333733,0.7293208903330235
47,0.8215179275965753,0.7335332017734738
48,0.8247680157188355,0.7338576854372317
49,0.808630182987123,0.7377971308362996
50,0.8123232371850903,0.7331385740473226
51,0.8272871357875233,0.7367979704968037
52,0.8165292580296674,0.7277960217803534
53,0.8159757818136941,0.7323489909523104
54,0.8144723647848515,0.7366036001158638
55,0.8148727840951734,0.7353788416809831
56,0.8130652554078991,0.7309036514510406
57,0.8212984381072478,0.7320077693535506
58,0.8092783134127539,0.7373395287917436
59,0.8171213375614697,0.7277096528217105
60,0.8170371199530253,0.740048888636513
61,0.8095586004219656,0.7302712498267004
62,0.813481403304523,0.736617037855043
63,0.8185895731442869,0.7430193226761613
64,0.8144223054093639,0.7434553800185034
65,0.8254803140645265,0.7309141363834311
66,0.8118004429684537,0.7395839054891669
67,0.8211536146211499,0.7301220411171943
