epoch,training_loss,validation_loss
1,0.5384965513583114,0.3938596602748422
2,0.2936782051895495,0.19685403945691446
3,0.18224582697888067,0.13169608783415135
4,0.15455958052984156,0.11038574985611965
5,0.1477675681051455,0.10333774347981328
6,0.14447225493969476,0.1002528787145446
7,0.14288176302996494,0.10007338539341136
8,0.14230991709501223,0.09692158603027244
9,0.13981361761875918,0.09723844915450386
10,0.139671155011146,0.09634241495582768
11,0.13888220205193474,0.09689450276645777
12,0.1381648513756898,0.09614082528141273
13,0.13722222565409534,0.09666145608198884
14,0.13699215523581157,0.09684138221474474
15,0.1374957454869323,0.09614279325366677
16,0.13703546635713196,0.09614466318093678
17,0.13572336748279726,0.09550824982168919
18,0.136179244458526,0.09436386611093493
19,0.13476527271264777,0.09639138156917933
20,0.13571472368891677,0.09633407636668861
21,0.1354325991030549,0.09629763232009923
22,0.13421926025609324,0.09498677556402982
23,0.13407749397899574,0.09492651145727209
24,0.13448373331013777,0.095552974581198
25,0.1341591391497686,0.094173998865025
26,0.1344340966832369,0.09428623027222997
27,0.13360919635322757,0.09513542668291312
28,0.13390556153348812,0.09531338044223102
29,0.13509849600848697,0.0963044194771689
30,0.13394606483161897,0.09415568675544551
31,0.13339309347676753,0.09517442580339883
32,0.1341852798525776,0.09496108140412937
33,0.13423341932825575,0.09548589614603449
34,0.13442596466394893,0.09422857428846114
35,0.1337868679959075,0.09535598998053876
36,0.13321722747015774,0.09485238187823115
37,0.13188256368153078,0.09490051592891927
38,0.1324546857081111,0.09421917975346064
39,0.13254466585646896,0.09493670954012914
40,0.1326895330782821,0.09363857895026312
41,0.13126204015318313,0.09569485311684034
42,0.13127614318726952,0.09468642766792874
43,0.13168472862034514,0.09567080202978104
44,0.1310172956016727,0.0944884396117071
45,0.13057672281873256,0.0941944147405379
46,0.1310807195559779,0.09395552866078694
47,0.1316404723326552,0.09462081699714284
48,0.13087982852432065,0.09508318285704316
49,0.13152711360451572,0.09586285237318781
50,0.13050622349245505,0.09440207965535057
51,0.13093360481704386,0.09418363081263927
52,0.13044760407025652,0.09405632047325044
53,0.1304124141097965,0.09377060754580752
54,0.13079420422999782,0.0937115834101432
55,0.13116993006309471,0.09450349183273776
