epoch,training_loss,validation_loss
1,1.0776315608362512,0.9700763975184388
2,0.9371539920646688,0.8048261074932075
3,0.8371657053316672,0.763732368229357
4,0.8290520606078501,0.7508163101102677
5,0.8338810602823893,0.7418882729817022
6,0.8256746827773848,0.7380945572823835
7,0.8284607715806936,0.7395013139291775
8,0.819682190893829,0.7439793611596699
9,0.8135816910135465,0.7336098237271689
10,0.8233035574434936,0.7312069396299818
11,0.8206340288865598,0.7266135040236397
12,0.811817113182989,0.7419453628955444
13,0.8062111356752751,0.746378464932822
14,0.8110793936909653,0.7260270147967193
15,0.8126383960403483,0.7264036229051696
16,0.8144229271906255,0.7315363258671906
17,0.8159185050353603,0.7295890044580939
18,0.8080054682696586,0.7206169410717268
19,0.8095162618817306,0.7335028001135844
20,0.8058788271087987,0.7215731714400777
21,0.8107196397668733,0.7367492526586802
22,0.8111308869414442,0.7337005602801504
23,0.8049284022624098,0.7218826080392475
24,0.8087350895085673,0.7316069804086276
25,0.8061708063278299,0.7353473323985843
26,0.8017368679597309,0.7309501858576675
27,0.8016177276613832,0.7216999113925395
28,0.8102598548561256,0.7230006613614369
29,0.8075281347189676,0.7263168535349559
30,0.7987090296006891,0.7231780444186158
31,0.7912494917241294,0.725390945109853
32,0.7998093122572411,0.7255065682475552
33,0.8005868623575826,0.7327296744826381
