epoch,training_loss,validation_loss
1,0.7560540613972753,0.660622769243577
2,0.6281288529099677,0.5816862891702091
3,0.5655576138568104,0.5185868985512677
4,0.5055643480672574,0.4504558563232422
5,0.449598824395273,0.3925641729551203
6,0.3977749680815484,0.34306321214227115
7,0.3563402546826461,0.30565863497116985
8,0.32491704059722726,0.2770884729483548
9,0.2997008435484162,0.25393595888334164
10,0.27950314030910195,0.23633000789319766
11,0.26494431439647104,0.2217963225701276
12,0.2519961445403278,0.20908953863031723
13,0.24087240208958025,0.19856645044158486
14,0.23169912928178496,0.19085829880307703
15,0.2243906711426594,0.18176033190068078
16,0.21671855524369052,0.1750717530355734
17,0.21013462651791728,0.16882532593958519
18,0.20592117092961953,0.1632194237673984
19,0.20037755642767838,0.15786440545583472
20,0.19470545231250294,0.15226052298265344
21,0.1919184024994236,0.14779780388754957
22,0.18847024896389858,0.14432963792453793
23,0.1838595275031893,0.13970543597550952
24,0.1801806455641462,0.1366662796586752
25,0.17811318025702522,0.1336596811299815
26,0.17409197810598484,0.13101157112156644
27,0.17179177581965177,0.12810816587332416
28,0.17126355191370599,0.12590784412973066
29,0.1674971269410953,0.12378284565227873
30,0.1663244683902365,0.12335205242476042
31,0.16657443732994243,0.12185449567349518
32,0.16419097164967902,0.12007295109112473
33,0.16315285002527977,0.11764078782323528
34,0.16224041928474167,0.11648322248502689
35,0.16396708756610565,0.11930153481662273
36,0.16683552838059,0.11650206926552688
37,0.1622353607886716,0.11370268078411326
38,0.15951180043525265,0.1131011805661461
39,0.15695322538378245,0.112589850758805
40,0.15660939227444187,0.11145881423178841
41,0.15563371000732096,0.11046278639970457
42,0.1564551525023348,0.10996259701273897
43,0.15521460681929625,0.1090368982130552
44,0.15539402570715524,0.1110038903706214
45,0.15473429149105436,0.10799202003023203
46,0.15897199474181747,0.10866220529355547
47,0.1527522268487995,0.10884444809463971
48,0.15659513781990922,0.10871546674958046
49,0.15569452728543962,0.10640492429408957
50,0.15538607201630011,0.10707824133774814
51,0.15796949768574314,0.11021404687643928
52,0.15609137971598402,0.10901228907134602
53,0.15545987675811415,0.10470077423378825
54,0.1521623328813634,0.106070753110244
55,0.15222778589579097,0.10453443736495341
56,0.1508583854090301,0.10381712184890228
57,0.151340357753866,0.10366816492751241
58,0.1519867352637133,0.10328502038165051
59,0.1536273523829037,0.10259301070233479
60,0.15289436960429476,0.10373979954815962
61,0.15002955630757756,0.10238299912718289
62,0.15023283262674073,0.10272789274287575
63,0.1510747745166297,0.10188417009023183
64,0.15024725780974055,0.10163198325454312
65,0.14903529432781956,0.10153567257939893
66,0.14951588949165248,0.10127274717806893
67,0.15016728167172363,0.1014486445387935
68,0.1513492656979047,0.10119326343650327
69,0.1499413197351279,0.10186516937854535
70,0.14908506258164433,0.10033681216266226
71,0.15062718716144263,0.10078012878623079
72,0.14942082549844468,0.10004795413902577
73,0.14916240295073144,0.1000297585502267
74,0.1513886259387908,0.10014372323913609
75,0.15010679591643183,0.0998275628532557
76,0.14783583285478422,0.0995731123997008
77,0.1496671128569913,0.09900747769895722
78,0.14829722905816292,0.09913829046794596
79,0.14777183413206785,0.09907573882819098
80,0.1469739636681731,0.09862827523337568
81,0.14943910271564223,0.09856956585255616
82,0.14879193072928523,0.09832451876581591
83,0.14698153321530885,0.09847655035007526
84,0.14834136405684298,0.09828880766735357
85,0.14812715476691574,0.09761130672002978
86,0.1474963888563309,0.09867354421328534
87,0.14789081534795595,0.09724311550312183
88,0.14817180079326295,0.09848457768230753
89,0.14665925330984264,0.09721977454884087
90,0.15085357819732867,0.09757288314182969
91,0.14790760652911394,0.09725693605073235
92,0.14721342405878513,0.09726135918651434
93,0.1475396510353662,0.09712317395571839
94,0.14565074346716841,0.09660265062771299
95,0.14698196871014765,0.09651702306616833
96,0.14672060930788666,0.09705357716473587
97,0.14624174534901044,0.09664759417338406
98,0.14529372853481382,0.09609371508636019
99,0.14618103966154253,0.0962199220296872
100,0.1467229985727702,0.09594496105633238
