split_seed,training_seed,epochs_completed,best_epoch,best_validation_loss,stopped_early,training_time_seconds,evaluation_time_seconds,accuracy,precision_macro,recall_macro,f1_macro,quality_5_precision,quality_5_recall,quality_5_f1,quality_5_support,quality_6_precision,quality_6_recall,quality_6_f1,quality_6_support,quality_7_precision,quality_7_recall,quality_7_f1,quality_7_support,confusion_0_0,confusion_0_1,confusion_0_2,confusion_1_0,confusion_1_1,confusion_1_2,confusion_2_0,confusion_2_1,confusion_2_2
42,42,84,69,0.7153441244107814,True,11879.480229499983,0.6557016000151634,0.5460122699386503,0.5020837592986654,0.5838091055482361,0.5118810181500383,0.6746987951807228,0.7777777777777778,0.7225806451612903,72,0.4594594594594595,0.2463768115942029,0.32075471698113206,69,0.37209302325581395,0.7272727272727273,0.49230769230769234,22,56,14,2,27,17,25,0,6,16
42,123,92,77,0.7243806917243208,True,10069.489979599835,0.5973890000022948,0.5521472392638037,0.5086623354989172,0.5880361586883326,0.505252301034765,0.6781609195402298,0.8194444444444444,0.7421383647798742,72,0.5,0.21739130434782608,0.30303030303030304,69,0.34782608695652173,0.7272727272727273,0.47058823529411764,22,59,10,3,27,15,27,1,5,16
42,456,97,82,0.7341191995363294,True,10280.858258299995,0.6037127999588847,0.5337423312883436,0.4946036348475373,0.5644305372566242,0.5022222222222222,0.6794871794871795,0.7361111111111112,0.7066666666666667,72,0.4634146341463415,0.2753623188405797,0.34545454545454546,69,0.3409090909090909,0.6818181818181818,0.45454545454545453,22,53,16,3,24,19,26,1,6,15
42,789,100,99,0.724322837554604,False,9894.18267800007,0.5872939000837505,0.5337423312883436,0.49291293726887386,0.5745498462889768,0.5011923442397941,0.6835443037974683,0.75,0.7152317880794702,72,0.4473684210526316,0.2463768115942029,0.3177570093457944,69,0.34782608695652173,0.7272727272727273,0.47058823529411764,22,54,15,3,25,17,27,0,6,16
42,2026,100,86,0.7331806706504588,False,9509.288543799892,0.5616306001320481,0.5398773006134969,0.4957317073170732,0.5585382813643682,0.5024513373137226,0.6707317073170732,0.7638888888888888,0.7142857142857143,72,0.475,0.2753623188405797,0.3486238532110092,69,0.34146341463414637,0.6363636363636364,0.4444444444444444,22,55,15,2,25,19,25,2,6,14
