epoch,training_loss,validation_loss
1,0.571135508760175,0.5065570585867938
2,0.48258854930562184,0.4282619798884672
3,0.4182734837508142,0.36538336206884947
4,0.363831834610841,0.3114092188722947
5,0.31806515982575284,0.26635753933121176
6,0.27957656927276076,0.23298651137772727
7,0.2529522799758385,0.20285712585729712
8,0.22930295489037544,0.190388347120846
9,0.21468721912767655,0.17035973054521225
10,0.20180534756273255,0.15937547184088652
11,0.19306015729306633,0.15363032835371354
12,0.18561648543840065,0.14429479416678934
13,0.17976180368796327,0.13830112376633813
14,0.1756935433337563,0.13403012778829126
15,0.17200510848061482,0.13041382190935752
16,0.17064580747059413,0.12837225654545953
17,0.16784393169303288,0.12467209736213965
18,0.1678953148368606,0.12263087529469939
19,0.16401887812971472,0.121643205863588
20,0.16561371816280193,0.11871930110980483
21,0.16004918128214682,0.11681538877241751
22,0.15927175053378992,0.11572827100753784
23,0.15807192725944041,0.11391183275948552
24,0.16007060126254433,0.11453567432130084
25,0.15845950780655807,0.11180638830889673
26,0.16009604669453806,0.1101786068695433
27,0.15980039641522525,0.11473460916210623
28,0.15690759144125874,0.10878404714167118
29,0.15477434555091954,0.10748424402931157
30,0.15414719382548392,0.10675619104329277
31,0.15375764895800062,0.10586022852974779
32,0.15275995313822477,0.1057424433529377
33,0.1531885578518822,0.10674730184323647
34,0.1500442855265505,0.10434292881366085
35,0.15189220870198464,0.10360344979254639
36,0.1530038877238606,0.10279383663745488
37,0.15033243712327235,0.10407197532408377
38,0.1502330885980661,0.10206654924241935
39,0.15079680990829206,0.10361984950654647
40,0.15642795396179782,0.10093829263659085
41,0.1495507739316252,0.1018761244328583
42,0.15052501424064016,0.10017666544984369
43,0.1503352505670753,0.10077653351952048
44,0.14992699120427133,0.10054622334154213
45,0.14823594644553678,0.09892901020014987
46,0.14982792210384718,0.0987901627579156
47,0.14829361550790027,0.09920105143066715
48,0.15385287271854572,0.09849492394748856
49,0.15309356436842964,0.10224423951962415
50,0.1500698360882905,0.09779091128969894
51,0.14729969446222885,0.09817897900938988
52,0.14868620252773576,0.10033865976421272
53,0.1472887715842939,0.09700872529955472
54,0.1471070040736282,0.09779849786530523
55,0.15128739723436216,0.09864916810218026
56,0.14594058134128576,0.09656070913462078
57,0.14919253726277434,0.09586810403886964
58,0.15056671306752323,0.09689875227563521
59,0.15040210916434316,0.09654877707362175
60,0.1486801311541769,0.09671940921860582
61,0.14647947360100902,0.09573532484252663
62,0.14690198373973817,0.09535226089989438
63,0.1500516449589105,0.09553908871158082
64,0.15000251540564058,0.09924043094848885
65,0.15281361218233755,0.09540595776017974
66,0.14626771062239072,0.09620224904707249
67,0.1462896194187621,0.09491215445758665
68,0.14533225351706483,0.09468179414158358
69,0.14613497529860428,0.094092605668394
70,0.1467160346700733,0.09730451107025147
71,0.14679450281244472,0.09420565172810764
72,0.14796562511520578,0.09623395065393518
73,0.14807384802882834,0.09600708399187116
74,0.15005930615845778,0.09380960488582359
75,0.1464123143662785,0.09369045436820563
76,0.14875218533633047,0.09328447876169402
77,0.14472911047998974,0.09498832626816105
78,0.14613619151718935,0.09437535476377781
79,0.1539370771264074,0.09716397382538108
80,0.14612982416511477,0.09330090181354214
81,0.14609984056393904,0.09543266558252714
82,0.14489811117338358,0.09424881556016558
83,0.1453220692642948,0.09387202068944188
84,0.14866676201861828,0.09459119533352991
85,0.14962812653161528,0.09540963346029029
86,0.14648605701992087,0.09343134680872454
87,0.14566650457288088,0.09424663350424346
88,0.14761029239883997,0.09598122144884923
89,0.15052418887876629,0.09479893717695685
90,0.14271530057105206,0.09666528055334793
91,0.14716757352190807,0.09258020898217664
92,0.14966962137317896,0.09942277869319215
93,0.15035985354194067,0.0936590841587852
94,0.14584532223249735,0.09273776777965181
95,0.1440679445153191,0.10069930466878063
96,0.15140447218465924,0.0927760646733291
97,0.1447891026623267,0.09387951738694135
98,0.1459434021796499,0.09260345012606944
99,0.15057688828249624,0.09271401283057297
100,0.14554612979965104,0.09294520739246817
