epoch,training_loss,validation_loss
1,0.6959309116342014,0.5927977099138148
2,0.48869769883932623,0.352264541387558
3,0.2757581430195567,0.1869215895586154
4,0.18209670513943024,0.136884573989493
5,0.1599973943224527,0.11986164078664253
6,0.15249044506024,0.11318335678318844
7,0.15029533621960117,0.10820036184535746
8,0.147398625941653,0.10569388327490101
9,0.1454086697340609,0.10461487586281318
10,0.14410924254204696,0.10295785574434216
11,0.14273803604575327,0.10179086383706068
12,0.1419288762716721,0.10082123950397705
13,0.1416543190715307,0.10054834045414977
14,0.14127190625831895,0.09921304135555949
15,0.14039130469686106,0.10010390643318019
16,0.14040883542750413,0.09912579333656193
17,0.13976077498275236,0.10015588431167143
18,0.1395071549971301,0.09910293859224219
19,0.140344190317904,0.09959210488972638
20,0.13838957082060047,0.09822184125591507
21,0.13856855908730872,0.09865985352148796
22,0.13829188885395988,0.09923973893746733
23,0.13829532579371803,0.09881055877023541
24,0.13850979775862587,0.09837685969986898
25,0.13874554925395133,0.09937565417426145
26,0.13763143002688139,0.09879756947390407
27,0.13858268613504587,0.09844105804393835
28,0.13764346344746592,0.09954917387530098
29,0.1375428343327123,0.09976737613666474
30,0.13731704767149194,0.09897989980835357
31,0.13719764090420908,0.09923206280149957
32,0.13726111757277248,0.09950588580755079
33,0.1372459873295667,0.09943972843671765
34,0.13772675268034587,0.10000072879689362
35,0.13692504798708702,0.0990002760766348
