epoch,training_loss,validation_loss
1,0.6688298690587955,0.5402873151442584
2,0.4151461384350196,0.27515621334314344
3,0.22856276077136659,0.15365069782470955
4,0.17394690641335078,0.12412043609382475
5,0.160224279514829,0.1130388409118442
6,0.15370993113103218,0.10710597488043062
7,0.14982647853985168,0.10336728051770479
8,0.14893263279644767,0.10113600500421051
9,0.14568650397591124,0.0985745982869583
10,0.14450194498052574,0.09773514674538199
11,0.14393408895285806,0.09752262429169872
12,0.14300991045801262,0.09684732055140878
13,0.14232945972516722,0.09624717788743403
14,0.14260626627239667,0.09687019423924058
15,0.14096430721074193,0.09569389205562936
16,0.14212103671672052,0.09613223183790551
17,0.1401171239471077,0.09579223122187507
18,0.139788295149355,0.09574062551495016
19,0.139506665387548,0.09426100616658326
20,0.13909047983941578,0.09491147080997882
21,0.1396414679019971,0.09585734296192908
22,0.1383393714227772,0.09459396920523004
23,0.13943871004240854,0.09533290667664808
24,0.13833964259403392,0.09580640724777956
25,0.13763597211742162,0.0949266756487572
26,0.13740686728691398,0.09463338957524256
27,0.13735958511817425,0.09488669086576385
28,0.13684782365285664,0.09390020179048673
29,0.13712697948578903,0.09456724346587982
30,0.1363015964365842,0.09396884119590088
31,0.13576839776490265,0.09438524741254857
32,0.1355885722041877,0.09369464134386576
33,0.13562873556724467,0.09378058851271977
34,0.1350765401558171,0.09238027288537363
35,0.13566375996235916,0.09266975614351823
36,0.1343307662708568,0.09249963112285033
37,0.1365691754304078,0.09334553286351044
38,0.13533477491715498,0.09241240851389354
39,0.13445674530919036,0.09249639969373889
40,0.13489630243234468,0.09337556904099663
41,0.13453710831720428,0.09196117541424054
42,0.13381297326177582,0.09235327486359679
43,0.13401154343290886,0.09336899828562951
44,0.1346760056632802,0.09293057756731286
45,0.13378906081474962,0.09188857955912895
46,0.1339754850830052,0.092278288606116
47,0.1341342025420122,0.0929997214643449
48,0.1335657798594102,0.092322943569161
49,0.13392066948097153,0.09181483775473145
50,0.1339119124998873,0.09262972124715281
51,0.13331398697462596,0.09193529215066092
52,0.13483024500590518,0.09249756397090524
53,0.13429909881045646,0.09271271936355761
54,0.13218077989225102,0.09241249524604749
55,0.13316149075975395,0.0928153901018531
56,0.13222341594241915,0.09243085661642801
57,0.13204396011910044,0.09231823433176889
58,0.13336068895974554,0.09364302377011079
59,0.13252106167021252,0.09235005916698891
60,0.1324286417881573,0.09347117427147596
61,0.13218743314868525,0.09271489403703634
62,0.13180853396579437,0.09197841534281478
63,0.13108847538630167,0.09356056875891655
64,0.13178335163826332,0.09417301543084357
