epoch,training_loss,validation_loss
1,0.7161861846321508,0.6401010394096375
2,0.6010597733626688,0.5781250764341915
3,0.5547643088756647,0.5366552710533142
4,0.5160595069553021,0.49370405744103824
5,0.4772075592425832,0.44925504221635704
6,0.43691530248575045,0.40380026312435374
7,0.40193943287196915,0.3666629054967095
8,0.371821358463818,0.33604442652534033
9,0.3467663081367512,0.3099741430843578
10,0.3268984671971553,0.2875494899118648
11,0.30764414482098773,0.27077398335232455
12,0.2918963190308191,0.25377606381388274
13,0.27815822364393633,0.24056207432466395
14,0.2683697625957336,0.23057493988205405
15,0.2573282891571671,0.21581233818741405
16,0.24478472675894736,0.2039843315587324
17,0.23441807003248305,0.1933588056879885
18,0.2250352745740336,0.1860758702544605
19,0.21692926617792077,0.17713699261931812
20,0.21151887365899288,0.17204754501581193
21,0.20982245742378378,0.16697563257287532
22,0.20635444306789485,0.1623843193054199
23,0.19779603885379352,0.15856113398776334
24,0.1967488043290332,0.15372923971975552
25,0.19715370992221928,0.15474463188472917
26,0.19260301222478537,0.14878110127413974
27,0.18787561760361032,0.14648861775503438
28,0.18550796534184524,0.14411248919718406
29,0.18687379756069422,0.14470044799587306
30,0.18251958265340418,0.13909365515060285
31,0.1805908513677897,0.1369370266356889
32,0.17927560060842893,0.13509739459875753
33,0.1800107974232289,0.13473799189223962
34,0.17880735910476597,0.1323658886420376
35,0.17579552288491623,0.13123766225488748
36,0.17426640019380957,0.12852339330403245
37,0.17310427723074318,0.12873643886517075
38,0.17141848720404737,0.1264509894172935
39,0.17106425478344872,0.12681149500696098
40,0.1748288506478594,0.12499865519211573
41,0.17001838972768687,0.12456579920561875
42,0.16808764703739854,0.12324047033839367
43,0.16898637208947562,0.12390934489667416
44,0.1690541850332927,0.12231741120271823
45,0.16585438300792435,0.12008356971337515
46,0.16475386999752886,0.11909551295068334
47,0.1645541069725701,0.11835633527268381
48,0.1630063837669547,0.11846929700935588
49,0.1627348075833237,0.11767280954210198
50,0.1619811460263747,0.11717809502254514
51,0.16013599668902562,0.11615159613463809
52,0.16177734788647272,0.11846793598550208
53,0.16025676568946742,0.11800477070843472
54,0.15758754344736425,0.11529887613347348
55,0.15753878522337528,0.11298441731316201
56,0.15670774652060113,0.11282711267909583
57,0.15554449269384668,0.11290222961893853
58,0.15288507893569486,0.11011099408873741
59,0.15243990245020778,0.10943183386150529
60,0.15286998211739952,0.11217798723236602
61,0.14899197665222905,0.10849856230813791
62,0.1536926122984492,0.10580754605505396
63,0.14868345737158506,0.10613397597061361
64,0.14744274385441514,0.10515502797549262
65,0.14618537382673202,0.1036649560665383
66,0.14650301299148932,0.10277264467714464
67,0.14428282377863288,0.10298044310115716
68,0.1451293695764733,0.1009451507097658
69,0.14507610442345603,0.10177550775492016
70,0.14347574975630992,0.10069583436364636
71,0.14506319331420692,0.09932823106646538
72,0.1423106133041525,0.0987577257458778
73,0.1477013396514687,0.0980855991187341
74,0.14239710895227908,0.09812294691527153
75,0.14346850945387868,0.09807141064118374
76,0.14369184185837144,0.09799655600834419
77,0.1423162146095644,0.09787958168205531
78,0.14566419346440107,0.09898879810729448
79,0.14044808092197977,0.09577187218648546
80,0.14182603121606777,0.09583626525640926
81,0.14081190042384437,0.09639843677937546
82,0.14263100851149785,0.09628880081205245
83,0.142273726431947,0.0953174754511565
84,0.14034416629258253,0.09457189771346748
85,0.14151634274979583,0.09451169170000974
86,0.14028082987793108,0.09425277550540426
87,0.1420922806873955,0.09426270942477619
88,0.14722988410925208,0.09491476050085004
89,0.1400041912955449,0.09339117655421005
90,0.1431638716082824,0.09530437088242787
91,0.14385274373797843,0.09482524169828085
92,0.1419905234212266,0.093257838783457
93,0.14189489036425015,0.09330566138138666
94,0.13948476284667663,0.09572929600253702
95,0.1413426706590748,0.09252909874160062
96,0.14132675379141232,0.09253347128739252
97,0.13928071345041568,0.09527098235728985
98,0.14131922026475272,0.09204831915250157
99,0.13931574134207458,0.09290192068883163
100,0.14118159337338052,0.0919701942763127
